MONTH,SERVICE_CATEGORY,CLAIM_SPECIALTY,PAYER,PAID_AMOUNT,MONTH_DATE,PAID_AMOUNT_LOG
201809,InpatientServices,CARDIOLOGY/CARDIOVASCULAR DISEASE,Payer B,1267,2018-09-01,7.144407180321139
201809,InpatientServices,CARDIOTHORACIC SURGE,Payer CA,1412,2018-09-01,7.252762418053187
201809,InpatientServices,CARDIOTHORACIC SURGERY,Payer F,7216,2018-09-01,8.88405606174246
201809,InpatientServices,CARDIOTHORACIC SURGERY,Payer O,1027,2018-09-01,6.934397209928558
201809,InpatientServices,CARDIOVASCULAR MEDICINE,Payer S,909,2018-09-01,6.812345094177479
201809,InpatientServices,CARDIOVASCULAR SURGERY,Payer CA,2789,2018-09-01,7.933438387627489
201809,InpatientServices,CARDIOVASCULAR SURGERY,Payer CO,726,2018-09-01,6.587550014824796
201809,InpatientServices,CERTIFIED REGISTERED NURSE ANESTHETIST,Payer B,684,2018-09-01,6.52795791762255
201809,InpatientServices,CLINIC,Payer CO,275,2018-09-01,5.616771097666572
201809,InpatientServices,CLNEU,Payer CO,1864,2018-09-01,7.530479995245536
201809,InpatientServices,COLON/RECTAL SURGERY,Payer W,176,2018-09-01,5.170483995038151
201809,InpatientServices,COLORECTAL SURGERY,Payer F,540,2018-09-01,6.29156913955832
201809,InpatientServices,COLORECTAL SURGERY,Payer O,1164,2018-09-01,7.059617628291383
201809,InpatientServices,COVERING PHYSICIAN,Payer CA,138,2018-09-01,4.927253685157205
201809,InpatientServices,CRITICAL CARE,Payer CA,653,2018-09-01,6.481577129276431
201809,InpatientServices,CRITICAL CARE,Payer F,1727,2018-09-01,7.454141078146678
201809,InpatientServices,CRITICAL CARE,Payer O,917,2018-09-01,6.821107472256465
201809,InpatientServices,CRITICAL CARE,Payer W,670,2018-09-01,6.507277712385012
201809,InpatientServices,CRITICAL CARE MEDICINE,Payer S,767,2018-09-01,6.642486801367256
201809,InpatientServices,CRITICAL/INTENSIVE CARE MED,Payer UN,2029,2018-09-01,7.615298339825815
201809,InpatientServices,DENTAL SURGEON,Payer H,12,2018-09-01,2.4849066497880004
201809,InpatientServices,DERMATOPATHOLOGY,Payer F,22,2018-09-01,3.091042453358316
201809,InpatientServices,DIAG X-RAY CLINIC,Payer H,1158,2018-09-01,7.05444965813294
201809,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer CA,487,2018-09-01,6.18826412308259
201809,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer CO,1016,2018-09-01,6.923628628138427
201809,InpatientServices,DIAGNOSTIC RADIOLOGY,Payer O,10,2018-09-01,2.302585092994046
201809,InpatientServices,ELECTROPHYSIOLOGIC STUDY,Payer CA,738,2018-09-01,6.6039438246004725
201809,InpatientServices,EMERGENCY MEDICINE,Payer CO,2316,2018-09-01,7.7475968386928855
201809,InpatientServices,EMERGENCY MEDICINE,Payer F,469,2018-09-01,6.150602768446279
201809,InpatientServices,EMERGENCY MEDICINE,Payer S,106,2018-09-01,4.663439094112067
201809,InpatientServices,EMERGENCY MEDICINE,Payer UN,954,2018-09-01,6.860663671448287
201809,InpatientServices,EMERGENCY MEDICINE - EMERGENCY MEDICAL SERVICES,Payer S,90700,2018-09-01,11.415312636103227
201809,InpatientServices,EMERGENCY ROOM,Payer CA,778,2018-09-01,6.656726524178391
201809,InpatientServices,EMERGENCY ROOM,Payer W,402,2018-09-01,5.996452088619021
201809,InpatientServices,ENDOCRINOLOGY,Payer CA,1486,2018-09-01,7.303843225277705
201809,InpatientServices,ENDOCRINOLOGY,Payer F,433,2018-09-01,6.07073772800249
201809,InpatientServices,ENT,Payer CA,1749,2018-09-01,7.466799475018602
201809,InpatientServices,FAMILY MEDICINE - ADULT MEDICINE,Payer S,583,2018-09-01,6.368187186350492
201809,InpatientServices,FAMILY NURSE PRACTIONER,Payer CA,1845,2018-09-01,7.520234556474628
201809,InpatientServices,FAMILY PRACTICE,Payer B,389,2018-09-01,5.963579343618446
201809,InpatientServices,FAMILY PRACTICE,Payer CA,1960,2018-09-01,7.580699752224563
201809,InpatientServices,FAMILY PRACTICE,Payer F,12430,2018-09-01,9.427868184504756
201809,InpatientServices,FAMILY PRACTICE,Payer O,1416,2018-09-01,7.255591274253665
201809,InpatientServices,FAMILY PRACTICE,Payer S,628,2018-09-01,6.4425401664681985
201809,InpatientServices,FAMILY PRACTICE,Payer UN,322,2018-09-01,5.7745515455444085
201809,InpatientServices,FAMILY PRACTICE,Payer W,673,2018-09-01,6.511745329644728
201809,InpatientServices,GASTROENTEROLOGY,Payer CA,2262,2018-09-01,7.724004656676065
201809,InpatientServices,GASTROENTEROLOGY,Payer CO,1022,2018-09-01,6.92951677076365
201809,InpatientServices,GASTROENTEROLOGY,Payer F,3837,2018-09-01,8.252446090246952
201809,InpatientServices,GASTROENTEROLOGY,Payer O,2153,2018-09-01,7.674617497364363
201809,InpatientServices,GASTROENTEROLOGY,Payer UN,354,2018-09-01,5.869296913133774
201809,InpatientServices,GASTROENTEROLOGY,Payer W,685,2018-09-01,6.529418838262226
201809,InpatientServices,GENERAL ACUTE CARE HOSPITAL,Payer S,19266,2018-09-01,9.86609716331757
201809,InpatientServices,GENERAL CLINIC,Payer UN,137,2018-09-01,4.919980925828125
201809,InpatientServices,GENERAL PRACTICE,Payer CA,316,2018-09-01,5.755742213586912
201809,InpatientServices,GENERAL PRACTICE,Payer F,531,2018-09-01,6.274762021241939
201809,InpatientServices,GENERAL PRACTICE,Payer O,475,2018-09-01,6.163314804034641
201809,InpatientServices,GENERAL PRACTICE,Payer W,778,2018-09-01,6.656726524178391
201809,InpatientServices,GENERAL SPECIALIST,Payer CA,869,2018-09-01,6.767343125265392
201809,InpatientServices,GENERAL SURGERY,Payer B,219,2018-09-01,5.389071729816501
201809,InpatientServices,GENERAL SURGERY,Payer CA,3418,2018-09-01,8.136810863675537
201809,InpatientServices,GENERAL SURGERY,Payer CO,1067,2018-09-01,6.9726062513017535
201809,InpatientServices,GENERAL SURGERY,Payer F,10151,2018-09-01,9.225327501784431
201809,InpatientServices,GENERAL SURGERY,Payer O,4443,2018-09-01,8.399085102935908
201809,InpatientServices,GENERAL SURGERY,Payer UN,451,2018-09-01,6.111467339502679
201809,InpatientServices,GENERAL SURGERY,Payer W,3111,2018-09-01,8.042699496897637
201809,InpatientServices,GERIATRICS,Payer F,1100,2018-09-01,7.003065458786462
201809,InpatientServices,GERIATRICS,Payer O,501,2018-09-01,6.2166061010848646
201809,InpatientServices,GERIATRICS,Payer W,851,2018-09-01,6.7464121285733745
201809,InpatientServices,HEMATOLOGY,Payer CO,520,2018-09-01,6.253828811575473
201809,InpatientServices,HEMATOLOGY,Payer F,381,2018-09-01,5.942799375126701
201809,InpatientServices,HEMATOLOGY,Payer O,787,2018-09-01,6.668228248417403
201809,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer B,964,2018-09-01,6.871091294610546
201809,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer CA,720,2018-09-01,6.579251212010101
201809,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer CO,483,2018-09-01,6.180016653652572
201809,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer F,3641,2018-09-01,8.200013648175434
201809,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer O,1762,2018-09-01,7.474204806496124
201809,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer S,1658,2018-09-01,7.4133673356952405
201809,InpatientServices,HEMATOLOGY/ONCOLOGY,Payer W,496,2018-09-01,6.206575926724928
201809,InpatientServices,HOSPICE,Payer F,173,2018-09-01,5.153291594497779
201809,InpatientServices,HOSPICE AND PALLIATIVE CARE,Payer F,313,2018-09-01,5.746203190540153
201809,InpatientServices,HOSPICE AND PALLIATIVE CARE,Payer O,266,2018-09-01,5.583496308781699
201809,InpatientServices,HOSPITAL,Payer CA,197826,2018-09-01,12.195143135437448
201809,InpatientServices,HOSPITAL,Payer CO,33048,2018-09-01,10.4057163290766
201809,InpatientServices,HOSPITAL,Payer H,279567,2018-09-01,12.540997256625133
201809,InpatientServices,HOSPITAL,Payer UN,24172,2018-09-01,10.09295021748145
201809,InpatientServices,HOSPITAL,Payer W,77302,2018-09-01,11.255475107462024
201809,InpatientServices,HOSPITAL ACUTE CARE,Payer B,26574,2018-09-01,10.187688573151252
201809,InpatientServices,HOSPITALIST,Payer B,96,2018-09-01,4.564348191467836
201809,InpatientServices,HOSPITALIST,Payer CO,1123,2018-09-01,7.023758954738443
201809,InpatientServices,HOSPITALIST,Payer F,5597,2018-09-01,8.62998601889136
201809,InpatientServices,HOSPITALIST,Payer O,2093,2018-09-01,7.646353722445999
201809,InpatientServices,HOSPITALIST,Payer S,481,2018-09-01,6.175867270105761
201809,InpatientServices,HOSPITALIST,Payer UN,648,2018-09-01,6.473890696352274
201809,InpatientServices,HOSPITALIST,Payer W,1241,2018-09-01,7.123672785204607
201809,InpatientServices,INDEPENDENT LAB,Payer F,195,2018-09-01,5.272999558563747
201809,InpatientServices,INDEPENDENT LAB,Payer H,30,2018-09-01,3.4011973816621555
201809,InpatientServices,INFECTIOUS DISEASE,Payer F,11702,2018-09-01,9.367515046348181
201809,InpatientServices,INFECTIOUS DISEASE,Payer O,824,2018-09-01,6.714170529909472
201809,InpatientServices,INFECTIOUS DISEASE,Payer UN,595,2018-09-01,6.38856140554563
201809,InpatientServices,INFECTIOUS DISEASES,Payer CA,1123,2018-09-01,7.023758954738443
201809,InpatientServices,INFECTIOUS DISEASES,Payer CO,1982,2018-09-01,7.591861714889934
201809,InpatientServices,INFECTIOUS DISEASES,Payer S,598,2018-09-01,6.393590753950631
201809,InpatientServices,INFECTIOUS DISEASES,Payer W,1649,2018-09-01,7.407924322559599
201809,InpatientServices,INP,Payer F,760140,2018-09-01,13.541257905824153
201809,InpatientServices,INP,Payer O,334445,2018-09-01,12.720227720517027
201809,InpatientServices,INTERNAL MEDICINE,Payer B,773,2018-09-01,6.650279048587422
201809,InpatientServices,INTERNAL MEDICINE,Payer CA,5506,2018-09-01,8.613593685702552
201809,InpatientServices,INTERNAL MEDICINE,Payer CO,501,2018-09-01,6.2166061010848646
201809,InpatientServices,INTERNAL MEDICINE,Payer F,30150,2018-09-01,10.313940202155331
201809,InpatientServices,INTERNAL MEDICINE,Payer O,9717,2018-09-01,9.181632207839439
201809,InpatientServices,INTERNAL MEDICINE,Payer S,850,2018-09-01,6.745236349484363
201809,InpatientServices,INTERNAL MEDICINE,Payer UN,626,2018-09-01,6.439350371100098
201809,InpatientServices,INTERNAL MEDICINE,Payer W,3326,2018-09-01,8.109525659752872
201809,InpatientServices,INTERNAL MEDICINE - CARDIOVASCULAR DISEASE,Payer S,331,2018-09-01,5.802118375377063
201809,InpatientServices,INTERNAL MEDICINE - CLINICAL CARDIATRIC ELECTROPHY,Payer S,8,2018-09-01,2.0794415416798357
201809,InpatientServices,INTERNAL MEDICINE - CRITICAL CARE MEDICINE,Payer S,238,2018-09-01,5.472270673671475
201809,InpatientServices,INTERNAL MEDICINE - GASTROENTEROLOGY,Payer S,437,2018-09-01,6.07993319509559
201809,InpatientServices,INTERNAL MEDICINE - HEMATOLOGY & ONCOLOGY,Payer S,490,2018-09-01,6.194405391104672
201809,InpatientServices,INTERNAL MEDICINE - INFECTIOUS DISEASE,Payer S,1046,2018-09-01,6.952728644624869
201809,InpatientServices,INTERNAL MEDICINE - INTERVENTIONAL CARDIOLOGY,Payer S,1878,2018-09-01,7.537962659768208
201809,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer CA,891,2018-09-01,6.792344427470809
201809,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer F,12544,2018-09-01,9.436997742590188
201809,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer O,950,2018-09-01,6.856461984594587
201809,InpatientServices,INTERVENTIONAL CARDIOLOGY,Payer W,915,2018-09-01,6.818924065275521
201809,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer CA,68,2018-09-01,4.219507705176107
201809,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer F,380,2018-09-01,5.940171252720432
201809,InpatientServices,INTERVENTIONAL RADIOLOGY,Payer O,923,2018-09-01,6.827629234502852
201809,InpatientServices,LABORATORY,Payer CA,789,2018-09-01,6.670766320845874
201809,InpatientServices,LABORATORY,Payer UN,18,2018-09-01,2.8903717578961645
201809,InpatientServices,LABORATORY,Payer W,1541,2018-09-01,7.340186835320115
201809,InpatientServices,MEDICAL DOCTOR,Payer H,34444,2018-09-01,10.447090095816057
201809,InpatientServices,MULTI-SPECIALTY,Payer S,277,2018-09-01,5.6240175061873385
201809,InpatientServices,NEPHROLOGY,Payer B,1352,2018-09-01,7.20934025660291
201809,InpatientServices,NEPHROLOGY,Payer CA,2059,2018-09-01,7.629975707027789
201809,InpatientServices,NEPHROLOGY,Payer CO,584,2018-09-01,6.369900982828227
201809,InpatientServices,NEPHROLOGY,Payer F,8036,2018-09-01,8.991686725934825
201809,InpatientServices,NEPHROLOGY,Payer O,1229,2018-09-01,7.113956109566034
201809,InpatientServices,NEPHROLOGY,Payer S,1289,2018-09-01,7.161622002939187
201809,InpatientServices,NEPHROLOGY,Payer UN,442,2018-09-01,6.091309882077698
201809,InpatientServices,NEPHROLOGY,Payer W,1025,2018-09-01,6.932447891572509
201809,InpatientServices,NEURO PSYCH MD,Payer W,373,2018-09-01,5.921578419643816
201809,InpatientServices,NEUROLOGICAL SURGERY,Payer B,1519,2018-09-01,7.325807502595773
201809,InpatientServices,NEUROLOGICAL SURGERY,Payer CA,427,2018-09-01,6.056784013228625
201809,InpatientServices,NEUROLOGICAL SURGERY,Payer CO,2405,2018-09-01,7.785305182539862
201809,InpatientServices,NEUROLOGY,Payer B,243,2018-09-01,5.493061443340548
201809,InpatientServices,NEUROLOGY,Payer CA,748,2018-09-01,6.617402977974478
201809,InpatientServices,NEUROLOGY,Payer CO,299,2018-09-01,5.700443573390687
201809,InpatientServices,NEUROLOGY,Payer F,3134,2018-09-01,8.050065422915965
201809,InpatientServices,NEUROLOGY,Payer O,1637,2018-09-01,7.400620577371135
201809,InpatientServices,NEUROLOGY,Payer S,1139,2018-09-01,7.037905963447182
201809,InpatientServices,NEUROLOGY,Payer UN,239,2018-09-01,5.476463551931511
201809,InpatientServices,NEUROLOGY,Payer W,2397,2018-09-01,7.781973234434385
201809,InpatientServices,NEUROPHYSIOLOGY,Payer F,535,2018-09-01,6.282266746896006
201809,InpatientServices,NEUROPSYCHOLOGY,Payer CA,829,2018-09-01,6.720220155135295
201809,InpatientServices,NEURORADIOLOGY,Payer F,686,2018-09-01,6.530877627725885
201809,InpatientServices,NEUROSURGERY,Payer F,3773,2018-09-01,8.235625719964311
201809,InpatientServices,NEUROSURGERY,Payer O,2248,2018-09-01,7.717796211013582
201809,InpatientServices,NPFAM,Payer W,48,2018-09-01,3.871201010907891
201809,InpatientServices,NPPSYM,Payer W,552,2018-09-01,6.313548046277095
201809,InpatientServices,NUCLEAR MEDICINE,Payer F,60,2018-09-01,4.0943445622221
201809,InpatientServices,NUCLEAR MEDICINE,Payer O,37,2018-09-01,3.6109179126442243
201809,InpatientServices,NURSE ANESTHETIST,Payer H,444,2018-09-01,6.095824562432225
201809,InpatientServices,NURSE ANESTHETIST - CERTIFIED REGISTERED,Payer S,351,2018-09-01,5.860786223465865
201809,InpatientServices,NURSE PRACTITIONER,Payer CA,490,2018-09-01,6.194405391104672
201809,InpatientServices,NURSE PRACTITIONER,Payer CO,350,2018-09-01,5.857933154483459
201809,InpatientServices,NURSE PRACTITIONER (ARNP),Payer UN,1271,2018-09-01,7.147559271189454
201809,InpatientServices,NURSE PRACTITIONER - ADULT HEALTH,Payer S,157,2018-09-01,5.056245805348308
201809,InpatientServices,NURSE PRACTITIONER - FAMILY,Payer S,1026,2018-09-01,6.933423025730715
201809,InpatientServices,NURSE PRACTITIONER - GERONTOLOGY,Payer S,103,2018-09-01,4.634728988229636
201809,InpatientServices,NURSE PRACTITIONERS,Payer H,2090,2018-09-01,7.644919344958857
201809,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer CA,490,2018-09-01,6.194405391104672
201809,InpatientServices,OBSTETRICS & GYNECOLOGY,Payer F,1643,2018-09-01,7.404279118037268
201809,InpatientServices,ONCOLOGY,Payer B,80,2018-09-01,4.382026634673881
201809,InpatientServices,ONCOLOGY,Payer CA,959,2018-09-01,6.8658910748834385
201809,InpatientServices,ONCOLOGY,Payer CO,175,2018-09-01,5.1647859739235145
201809,InpatientServices,ONCOLOGY,Payer F,1830,2018-09-01,7.512071245835466
201809,InpatientServices,ONCOLOGY,Payer O,1720,2018-09-01,7.450079569807499
201809,InpatientServices,ONCOLOGY,Payer W,361,2018-09-01,5.8888779583328805
201809,InpatientServices,ONCOLOGY & HEMATOLOGY,Payer UN,956,2018-09-01,6.862757913051401
201809,InpatientServices,"ONCOLOGY, INTERNAL MEDICINE",Payer B,101,2018-09-01,4.61512051684126
201809,InpatientServices,OPHTHALMOLOGY,Payer O,369,2018-09-01,5.910796644040527
201809,InpatientServices,ORAL AND MAXILLOFACIAL SURGERY,Payer O,694,2018-09-01,6.542471960506805
201809,InpatientServices,ORTHOPEDIC SURGERY,Payer B,784,2018-09-01,6.664409020350408
201809,InpatientServices,ORTHOPEDIC SURGERY,Payer CA,4410,2018-09-01,8.391629968440892
201809,InpatientServices,ORTHOPEDIC SURGERY,Payer CO,920,2018-09-01,6.824373670043086
201809,InpatientServices,ORTHOPEDIC SURGERY,Payer F,40136,2018-09-01,10.60002896616409
201809,InpatientServices,ORTHOPEDIC SURGERY,Payer O,3844,2018-09-01,8.254268770090183
201809,InpatientServices,ORTHOPEDIC SURGERY,Payer W,417,2018-09-01,6.0330862217988015
201809,InpatientServices,ORTHOPEDICS,Payer F,141,2018-09-01,4.948759890378168
201809,InpatientServices,OSTEOPATH,Payer H,1259,2018-09-01,7.138073034044347
201809,InpatientServices,OTHER,Payer CA,563,2018-09-01,6.333279628139691
201809,InpatientServices,OTOLARYNGOLOGY,Payer CO,1162,2018-09-01,7.057897937411856
201809,InpatientServices,OTOLARYNGOLOGY,Payer S,1100,2018-09-01,7.003065458786462
201809,InpatientServices,OTOLARYNGOLOGY PLASTIC SURGERY WITHIN THE HEAD & N,Payer O,1499,2018-09-01,7.312553498102598
201809,InpatientServices,PAIN MANAGEMENT,Payer CA,133,2018-09-01,4.890349128221754
201809,InpatientServices,PAIN MANAGEMENT,Payer F,551,2018-09-01,6.311734809152915
201809,InpatientServices,PAIN MANAGEMENT,Payer O,602,2018-09-01,6.400257445308821
201809,InpatientServices,PATHOLOGY,Payer B,149,2018-09-01,5.003946305945459
201809,InpatientServices,PATHOLOGY,Payer CA,427,2018-09-01,6.056784013228625
201809,InpatientServices,PATHOLOGY,Payer CO,451,2018-09-01,6.111467339502679
201809,InpatientServices,PATHOLOGY,Payer F,1653,2018-09-01,7.410347097821024
201809,InpatientServices,PATHOLOGY,Payer O,850,2018-09-01,6.745236349484363
201809,InpatientServices,PATHOLOGY,Payer S,219,2018-09-01,5.389071729816501
201809,InpatientServices,PATHOLOGY,Payer UN,862,2018-09-01,6.759255270663693
201809,InpatientServices,PATHOLOGY,Payer W,409,2018-09-01,6.013715156042802
201809,InpatientServices,PATHOLOGY - ANATOMIC PATHOLOGY,Payer S,48,2018-09-01,3.871201010907891
201809,InpatientServices,PATHOLOGY - ANATOMIC PATHOLOGY & CLINICAL PATHOLOG,Payer S,173,2018-09-01,5.153291594497779
201809,InpatientServices,PATHOLOGY - CYTOPATHOLOGY,Payer S,91,2018-09-01,4.51085950651685
201809,InpatientServices,PEDIATRIC PSYCHIATRY,Payer W,409,2018-09-01,6.013715156042802
201809,InpatientServices,PEDIATRICS,Payer CA,299,2018-09-01,5.700443573390687
201809,InpatientServices,PEDIATRICS,Payer F,344,2018-09-01,5.840641657373398
201809,InpatientServices,PHYS MEDICINE REHAB,Payer F,485,2018-09-01,6.184148890937483
201809,InpatientServices,PHYS MEDICINE REHAB,Payer O,1070,2018-09-01,6.975413927455952
201809,InpatientServices,PHYSICAL MEDICINE & REHAB,Payer CA,1880,2018-09-01,7.539027055823995
201809,InpatientServices,PHYSICAL MEDICINE & REHAB,Payer CO,738,2018-09-01,6.6039438246004725
201809,InpatientServices,PHYSICAL MEDICINE & REHABILITATION,Payer S,176,2018-09-01,5.170483995038151
201809,InpatientServices,PHYSICAL THERAPY,Payer CA,1412,2018-09-01,7.252762418053187
201809,InpatientServices,PHYSICIAN ASSISTANT,Payer B,125,2018-09-01,4.8283137373023015
201809,InpatientServices,PHYSICIAN ASSISTANT,Payer CO,360,2018-09-01,5.886104031450156
201809,InpatientServices,PHYSICIAN ASSISTANT,Payer H,439,2018-09-01,6.0844994130751715
201809,InpatientServices,PHYSICIAN ASSISTANT,Payer S,2092,2018-09-01,7.645875825184813
201809,InpatientServices,PHYSICIAN'S ASSISTANT,Payer CA,1244,2018-09-01,7.126087273299125
201809,InpatientServices,PLASTIC SURGERY,Payer CA,1164,2018-09-01,7.059617628291383
201809,InpatientServices,PLASTIC SURGERY,Payer CO,1187,2018-09-01,7.079184394609668
201809,InpatientServices,PLASTIC SURGERY,Payer F,441,2018-09-01,6.089044875446846
201809,InpatientServices,PLASTIC SURGERY,Payer O,489,2018-09-01,6.192362489474872
201809,InpatientServices,PODIATRIST,Payer S,1523,2018-09-01,7.328437352895162
201809,InpatientServices,PODIATRY,Payer CO,486,2018-09-01,6.186208623900494
201809,InpatientServices,PODIATRY,Payer F,341,2018-09-01,5.831882477283517
201809,InpatientServices,PODIATRY,Payer O,251,2018-09-01,5.5254529391317835
201809,InpatientServices,PODIATRY,Payer W,1626,2018-09-01,7.3938782901077555
201809,InpatientServices,PSYCHIATRY,Payer F,613,2018-09-01,6.418364935936212
201809,InpatientServices,PSYCHIATRY,Payer O,1424,2018-09-01,7.261225091971921
201809,InpatientServices,PSYCHIATRY,Payer W,373,2018-09-01,5.921578419643816
201809,InpatientServices,PSYCHIATRY & NEUROLOGY - GERIATRIC PSYCHIATRY,Payer S,239,2018-09-01,5.476463551931511
201809,InpatientServices,PSYCHIATRY & NEUROLOGY - NEUROLOGY,Payer S,770,2018-09-01,6.646390514847729
201809,InpatientServices,PULMONARY DISEASE,Payer F,8250,2018-09-01,9.017968479328726
201809,InpatientServices,PULMONARY DISEASE,Payer O,3136,2018-09-01,8.0507033814703
201809,InpatientServices,PULMONARY DISEASES,Payer B,886,2018-09-01,6.786716950605081
201809,InpatientServices,PULMONARY DISEASES,Payer CA,3252,2018-09-01,8.087025470667701
201809,InpatientServices,PULMONARY DISEASES,Payer CO,1843,2018-09-01,7.519149957669823
201809,InpatientServices,PULMONARY DISEASES,Payer S,965,2018-09-01,6.872128101338986
201809,InpatientServices,PULMONARY DISEASES,Payer W,2416,2018-09-01,7.789868559054706
201809,InpatientServices,PULMONOLOGY,Payer UN,506,2018-09-01,6.226536669287466
201809,InpatientServices,RADIATION ONCOLOGY,Payer CA,494,2018-09-01,6.202535517187923
201809,InpatientServices,RADIATION ONCOLOGY,Payer F,181,2018-09-01,5.198497031265826
201809,InpatientServices,RADIATION ONCOLOGY,Payer O,256,2018-09-01,5.545177444479562
